Date,000001.SS,BTC-USD,BZ=F,ETH-USD,GC=F,SI=F,TNX,USDTRY=X,XRP-USD,XU100.IS,^GDAXI,^GSPC,^N225,^NDX,^VIX,Regime
2021-05-01,3446.860107421875,57828.05078125,67.25,2945.892822265625,1767.300048828125,25.85300064086914,1.149999976158142,8.184880256652832,1.6510250568389893,1397.7926025390625,15135.91015625,4181.169921875,28812.630859375,13860.759765625,18.61000061035156,0
2021-05-02,3446.860107421875,56631.078125,67.25,2952.05615234375,1767.300048828125,25.85300064086914,1.149999976158142,8.184880256652832,1.5626410245895386,1397.7926025390625,15135.91015625,4181.169921875,28812.630859375,13860.759765625,18.61000061035156,0
2021-05-03,3446.860107421875,57200.29296875,67.55999755859375,3431.086181640625,1791.4000244140625,26.94300079345703,1.149999976158142,8.274550437927246,1.555994987487793,1421.1923828125,15236.4697265625,4192.66015625,28812.630859375,13799.7197265625,18.309999465942383,0
2021-05-04,3446.860107421875,53333.5390625,68.87999725341797,3253.62939453125,1775.800048828125,26.53899955749512,1.149999976158142,8.258999824523926,1.392375946044922,1416.29248046875,14856.48046875,4164.66015625,28812.630859375,13544.669921875,19.479999542236328,2
2021-05-05,3446.860107421875,57424.0078125,68.95999908447266,3522.783203125,1784.0999755859375,26.50200080871582,1.149999976158142,8.319299697875977,1.6145119667053225,1419.992431640625,15170.7802734375,4167.58984375,28812.630859375,13503.3701171875,19.149999618530277,0
2021-05-06,3441.280029296875,56396.515625,68.08999633789062,3490.88037109375,1815.5,27.46199989318848,1.149999976158142,8.329000473022461,1.6005810499191284,1427.6923828125,15196.740234375,4201.6201171875,29331.369140625,13613.73046875,18.38999938964844,0
2021-05-07,3418.8701171875,57356.40234375,68.27999877929688,3484.72900390625,1831.0999755859373,27.46199989318848,1.149999976158142,8.276749610900879,1.5817550420761108,1441.2923583984375,15399.650390625,4232.60009765625,29357.8203125,13719.6298828125,16.690000534057617,0
2021-05-08,3418.8701171875,58803.77734375,68.27999877929688,3902.647705078125,1831.0999755859373,27.46199989318848,1.149999976158142,8.276749610900879,1.5625979900360107,1441.2923583984375,15399.650390625,4232.60009765625,29357.8203125,13719.6298828125,16.690000534057617,0
2021-05-09,3418.8701171875,58232.31640625,68.27999877929688,3928.8447265625,1831.0999755859373,27.46199989318848,1.149999976158142,8.276749610900879,1.5352929830551147,1441.2923583984375,15399.650390625,4232.60009765625,29357.8203125,13719.6298828125,16.690000534057617,0
2021-05-10,3427.989990234375,55859.796875,68.31999969482422,3952.2939453125,1837.5,27.47900009155273,1.149999976158142,8.23799991607666,1.3890060186386108,1460.892333984375,15400.41015625,4188.43017578125,29518.33984375,13359.080078125,19.65999984741211,2
2021-05-11,3441.85009765625,56704.57421875,68.55000305175781,4168.701171875,1835.9000244140625,27.65699958801269,1.149999976158142,8.271400451660156,1.4776819944381714,1444.892333984375,15119.75,4152.10009765625,28608.58984375,13351.26953125,21.84000015258789,2
